stories_id,publish_date,title,url,language,ap_syndicated,story_date_guess_method,story_extractor_version,story_geocoder_version,story_nyt_themes_version,media_id,media_name,media_url,media_pub_country,media_pub_state,media_language,media_about_country,media_media_type
822563624,"2018-03-14 09:05:00","U.K. Expels 23 Russian Diplomats Over Use Of Military-Grade Nerve Agent","https://www.npr.org/sections/thetwo-way/2018/03/14/593419777/u-k-expels-23-russian-diplomats-over-use-of-military-grade-nerve-agent?utm_medium=RSS&utm_campaign=world","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",1096,"NPR","http://www.npr.org/","United States",,"English","United States","Video Broadcast"
822548403,"2018-03-14 09:17:39","UK expels 23 Russian diplomats over spy poisoning","http://www.kentucky.com/living/health-and-medicine/article205024364.html#storylink=rss","en",True,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",96,"Lexington Herald-Leader ","http://www.kentucky.com/","United States","Kentucky, United States","English","United States","Print Native"
822580626,"2018-03-14 09:46:48","The UK is expelling 23 alleged Russian spies","https://qz.com/1228956/the-uk-is-expelling-23-russian-diplomats-over-the-death-of-spy-sergei-skripal/","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",67264,"Quartz","http://qz.com/#spider","United States",,,,"Digital Native"
822590906,"2018-03-14 13:51:54","The UK Will Expel 23 Russian ""Undeclared Intelligence Officers"" Over The Poisoning Of A Former Spy","https://www.buzzfeed.com/patricksmith/the-uk-will-expel-23-russian-undeclared-intelligence","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",56510,"Newsweek","http://newsweek.com/","United States",,"English","none","Digital Native"
822596159,"2018-03-14 08:10:44","Canada condemns ‘despicable use of a chemical agent’ in U.K. attack against ex-spy: Freeland","https://www.thestar.com/news/canada/2018/03/14/canada-condemns-despicable-use-of-a-chemical-agent-in-uk-attack-against-ex-spy-freeland.html","en",True,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",38821,"TorontoStar","http://www.thestar.com/","Canada","Ontario, Canada","English","none","Print Native"
822596172,"2018-03-14 07:58:43","U.K. to expel 23 Russian diplomats over ex-spy poisoning ","https://www.thestar.com/news/world/2018/03/14/britains-theresa-may-set-to-announce-measures-against-russia-after-deadline-passes-to-explain-poison-attack.html","en",True,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",38821,"TorontoStar","http://www.thestar.com/","Canada","Ontario, Canada","English","none","Print Native"
822608845,"2018-03-14 09:31:00","U.K. Expels 23 Russian Diplomats Over Use Of Military-Grade Nerve Agent","http://nhpr.org/post/uk-expels-23-russian-diplomats-over-use-military-grade-nerve-agent","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",22716,"nhpr.org","http://www.nhpr.org","United States","New Hampshire, United States","English",,"Video Broadcast"
822640847,"2018-03-14 11:00:17","Britain expels 23 Russian diplomats over nerve agent attack on former spy","https://www.rawstory.com/2018/03/britain-expels-23-russian-diplomats-nerve-agent-attack-former-spy/","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",1127,"Raw Story","http://rawstory.com","United States",,"English","United States","Digital Native"
822656858,"2018-03-14 09:18:56","UK To Expel Russian Diplomats For Nerve Agent Attack","http://www.joemygod.com/2018/03/14/uk-expel-russian-diplomats-nerve-agent-attack/","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",278844,"joemygod.com","http://joemygod.com/",,,,,
823023825,"2018-03-14 18:54:23","&quot;Rusia es responsable&quot; del envenenamiento del exespía ruso, acusa EU","http://www.eluniversal.com.mx/mundo/rusia-es-responsable-del-envenenamiento-del-exespia-ruso-acusa-eu","es",False,,"readability-lxml-0.6.2",,,23668,"eluniversal.com.mx","http://www.eluniversal.com.mx","Mexico","Distrito Federal, Mexico","Spanish","Mexico","Print Native"
822685548,"2018-03-14 10:04:00","Is Oprah going to invest in this English soccer team?","http://soccer.nbcsports.com/2018/03/14/oprah-to-invest-in-premier-league-club/?cid=eref:nbcnews:text","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",1149,"MSNBC","http://www.msnbc.msn.com/","United States",,"English","United States",
822710256,"2018-03-14 11:59:09","Prime Minister Theresa May expels 23 Russian diplomats after poisoning of ex-spy","https://www.salon.com/2018/03/14/prime-minister-theresa-may-expels-23-russian-diplomats-after-poisoning-of-ex-spy/","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",1757,"Salon","http://www.salon.com/","United States",,"English","United States","Digital Native"
823069921,"2018-03-14 20:23:53","La familia real británica no asistirá a Rusia  ","http://www.eluniversal.com.mx/rusia-2018/la-familia-real-britanica-no-asistira-rusia","es",False,,"readability-lxml-0.6.2",,,23668,"eluniversal.com.mx","http://www.eluniversal.com.mx","Mexico","Distrito Federal, Mexico","Spanish","Mexico","Print Native"
823071821,"2018-03-14 20:15:33","Reino Unido expulsa diplomatas russos após caso de envenenamento","http://g1.globo.com/jornal-nacional/noticia/2018/03/reino-unido-expulsa-diplomatas-russos-apos-caso-de-envenenamento.html","pt",False,,"readability-lxml-0.6.2",,,60427,"Globo","http://g1.globo.com/","Portugal",,"Portuguese","United States","Video Broadcast"
822801597,"2018-03-14 13:53:59","France Wants Firm Proof Before Taking Action On The Attempted Murder Of An Ex-Russian Spy","http://feedproxy.google.com/~r/uproxx/features/~3/yY0os98YBU4/","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",68816,"uproxx.com","http://www.uproxx.com/#spider",,,"English","United States",
822820661,"2018-03-14 14:00:29","Britain boots 23 Russian diplomats over spy poisoning","https://www.sltrib.com/news/nation-world/2018/03/14/britain-boots-23-russian-diplomats-over-spy-poisoning","en",True,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",78,"The Salt Lake Tribune ","http://www.sltrib.com/","United States","Utah, United States","English","United States","Print Native"
